run_id,__done,python_file,total_energy_joules,execution_time_seconds,avg_power_watts,max_power_watts,min_power_watts,cpu_usage_avg,memory_usage_avg,results_set,benchmark,variant,log_path,energy_joules_log,exec_time_sec_log,energy_joules,exec_time_sec,is_outlier,energy_z_score,energy_normalized,baseline_energy_run,pct_vs_baseline_run,efficiency_ratio,calculated_power,power_final
run_44_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G7.py,0.694,0,3.401,3.401,3.401,20.879,39.304,results_2,linear_discriminant_analysis,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_44_repetition_0/energibridge.log,0.6938421363830566,0.21929237,0.694,0,TRUE,2.1350760191350173,0.39444444444444443,0.542,28.04428044280441,1.280442804428044,3.164724791838403,3.401
run_45_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G9.py,0.704,0,3.353,3.353,3.353,21.758,39.317,results_2,linear_discriminant_analysis,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_45_repetition_0/energibridge.log,0.7041751956939697,0.22626033,0.704,0,TRUE,2.2749342674734834,0.412962962962963,0.542,29.889298892988915,1.298892988929889,3.111460148581945,3.353
run_46_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_OPTIMIZED.py,0.691,0,3.289,3.289,3.289,13.424,39.324,results_2,linear_discriminant_analysis,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_46_repetition_0/energibridge.log,0.6905858159065247,0.22491246,0.691,0,TRUE,2.0931185446334775,0.3888888888888889,0.542,27.49077490774906,1.2749077490774905,3.072306443137921,3.289
run_47_repetition_0,DONE,n_body_simulation/n_body_simulation.py,1.376,0,3.285,3.285,3.285,17.122,39.353,results_2,n_body_simulation,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_47_repetition_0/energibridge.log,1.3764129381179808,0.43223962,1.376,0,FALSE,0.005842457277186949,0.10538269361798769,1.376,0,1,3.183419419071301,3.285
run_48_repetition_0,DONE,n_body_simulation/n_body_simulation_G1.py,1.384,0,3.302,3.302,3.302,17.637,39.365,results_2,n_body_simulation,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_48_repetition_0/energibridge.log,1.3835451118946076,0.43316594,1.384,0,FALSE,0.01383214244257094,0.10719963661140128,1.376,0.5813953488372099,1.005813953488372,3.1950803888228143,3.302
run_49_repetition_0,DONE,n_body_simulation/n_body_simulation_G12.py,5.315,0,3.693,4.584,3.247,38.931,39.876,results_2,n_body_simulation,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_49_repetition_0/energibridge.log,5.315237219810486,1.4927526,5.315,0,TRUE,3.939763690583127,1,1.376,286.264534883721,3.86264534883721,3.5605364211055472,3.693
run_50_repetition_0,DONE,n_body_simulation/n_body_simulation_G14.py,1.334,0,3.255,3.255,3.255,18.815,39.403,results_2,n_body_simulation,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_50_repetition_0/energibridge.log,1.3344279551506042,0.42587078,1.334,0,TRUE,-0.03610338984107878,0.09584374290256643,1.376,-3.0523255813953356,0.9694767441860467,3.132405562081531,3.255
run_51_repetition_0,DONE,n_body_simulation/n_body_simulation_G3.py,1.337,0,3.254,3.254,3.254,16.29,39.389,results_2,n_body_simulation,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_51_repetition_0/energibridge.log,1.3373788883686066,0.43074915,1.337,0,TRUE,-0.0331072579040599,0.0965250965250965,1.376,-2.83430232558139,0.971656976744186,3.10389469137664,3.254
run_52_repetition_0,DONE,n_body_simulation/n_body_simulation_G4.py,1.265,0,3.055,3.055,3.055,26.687,39.434,results_2,n_body_simulation,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_52_repetition_0/energibridge.log,1.2648394174575806,0.42249548,1.265,0,FALSE,-0.10501442439251582,0.08017260958437425,1.376,-8.066860465116278,0.9193313953488372,2.9941148719508193,3.055
run_53_repetition_0,DONE,n_body_simulation/n_body_simulation_G6.py,1.261,0,3.025,3.025,3.025,16.245,39.425,results_2,n_body_simulation,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_53_repetition_0/energibridge.log,1.2612170519828796,0.4327687,1.261,0,TRUE,-0.10900926697520781,0.07926413808766745,1.376,-8.357558139534884,0.9164244186046512,2.913796677070222,3.025
run_54_repetition_0,DONE,n_body_simulation/n_body_simulation_G7.py,1.268,0,3.038,3.075,3.025,14.425,39.442,results_2,n_body_simulation,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_54_repetition_0/energibridge.log,1.2675103037357331,0.43755347,1.268,0,TRUE,-0.1020182924554967,0.08085396320690437,1.376,-7.848837209302317,0.9215116279069768,2.897931537373021,3.038
run_55_repetition_0,DONE,n_body_simulation/n_body_simulation_G9.py,1.271,0,3.035,3.057,3.012,14.872,39.419,results_2,n_body_simulation,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_55_repetition_0/energibridge.log,1.2714562196731567,0.4373684,1.271,0,TRUE,-0.09902216051847783,0.08153531682943443,1.376,-7.630813953488372,0.9236918604651163,2.9060169870525625,3.035
run_56_repetition_0,DONE,n_body_simulation/n_body_simulation_OPTIMIZED.py,1.287,0,3.071,3.071,3.071,22.263,39.406,results_2,n_body_simulation,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_56_repetition_0/energibridge.log,1.2866437497138976,0.4345786,1.287,0,TRUE,-0.08304279018770984,0.0851692028162616,1.376,-6.468023255813951,0.9353197674418605,2.961489590145488,3.071
run_57_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization.py,342.894,0,9.802,12.036,3.017,20.194,39.971,results_2,sequential_minimum_optimization,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_57_repetition_0/energibridge.log,342.8937692489624,34.86904,342.894,0,FALSE,0.6073601906074353,0.8987011797908638,342.894,0,1,9.833766573441656,9.802
run_58_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G1.py,380.51,0,10.757,13.232,2.332,19.775,40.086,results_2,sequential_minimum_optimization,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_58_repetition_0/energibridge.log,380.5095764591696,35.290974,380.51,0,FALSE,0.8783075108214786,1,342.894,10.970154041773839,1.1097015404177384,10.782077026267396,10.757
run_59_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G14.py,353.78,0,10.113,12.192,3.072,19.73,39.896,results_2,sequential_minimum_optimization,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_59_repetition_0/energibridge.log,353.78020756053905,34.87695,353.78,0,FALSE,0.6857718379875413,0.9280168687741862,342.894,3.1747420485631035,1.031747420485631,10.14366221816988,10.113
run_60_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G3.py,327.447,0,9.53,11.78,2.473,19.826,39.934,results_2,sequential_minimum_optimization,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_60_repetition_0/energibridge.log,327.4468056604864,34.240395,327.447,0,FALSE,0.49609574847253707,0.8571028472788869,342.894,-4.5048907242471445,0.9549510927575285,9.563178228522188,9.53
run_61_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G4.py,333.316,0,9.526,12.215,2.243,20.305,39.945,results_2,sequential_minimum_optimization,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_61_repetition_0/energibridge.log,333.316274294376,34.866215,333.316,0,FALSE,0.5383700419204372,0.8729078976778505,342.894,-2.7932830554048866,0.9720671694459512,9.559856153012307,9.526
run_62_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G6.py,337.117,0,9.52,11.446,2.36,19.73,39.977,results_2,sequential_minimum_optimization,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_62_repetition_0/energibridge.log,337.11696184420595,35.29178,337.117,0,FALSE,0.5657485713795396,0.8831438827803317,342.894,-1.684777219782203,0.9831522278021779,9.552281012745745,9.52
run_63_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G7.py,25.438,0,6.736,11.544,2.379,19.594,39.909,results_2,sequential_minimum_optimization,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_63_repetition_0/energibridge.log,25.43821060037613,3.79108,25.438,0,FALSE,-1.6792692353248642,0.04380118329172693,342.894,-92.5813808348936,0.07418619165106417,6.709961277525138,6.736
run_64_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_OPTIMIZED.py,12.815,0,5.097,12.505,2.415,19.761,39.885,results_2,sequential_minimum_optimization,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_64_repetition_0/energibridge.log,12.814817971944809,2.7246103,12.815,0,FALSE,-1.7701924600978827,0.009807802615952625,342.894,-96.26269342712325,0.03737306572876749,4.703424926493157,5.097
run_65_repetition_0,DONE,sol1/sol1.py,0.956,0,2.321,2.321,2.321,20.512,39.611,results_2,sol1,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_65_repetition_0/energibridge.log,0.9561997833251954,0.4303506,0.956,0,FALSE,-0.49770426846180493,0.004749428619209543,0.956,0,1,2.22144456171317,2.321
run_66_repetition_0,DONE,sol1/sol1_G1.py,0.962,0,2.307,2.307,2.307,20.386,39.574,results_2,sol1,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_66_repetition_0/energibridge.log,0.9620368630886078,0.4362681,0.962,0,FALSE,-0.4975145127420318,0.0048163219800434805,0.956,0.6276150627615069,1.006276150627615,2.2050661049936955,2.307
run_67_repetition_0,DONE,sol1/sol1_G12.py,82.235,0,11.884,16.451,2.284,25.849,40.47,results_2,sol1,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_67_repetition_0/energibridge.log,82.23484857463838,6.882283,82.235,0,FALSE,2.0728215894448403,0.9109203411561403,0.956,8501.987447698746,86.01987447698745,11.948796642044508,11.884
run_68_repetition_0,DONE,sol1/sol1_G14.py,0.981,0,2.342,2.342,2.342,17.485,39.621,results_2,sol1,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_68_repetition_0/energibridge.log,0.9813077931404112,0.4491655,0.981,0,FALSE,-0.4969136196294169,0.005028150956017615,0.956,2.6150627615062785,1.0261506276150627,2.1840501997593313,2.342
run_69_repetition_0,DONE,sol1/sol1_G3.py,0.989,0,2.383,2.449,2.361,16.561,39.61,results_2,sol1,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_69_repetition_0/energibridge.log,0.9891702167987824,0.43874067,0.989,0,FALSE,-0.4966606120030527,0.005117342103796199,0.956,3.451882845188288,1.034518828451883,2.254178989150926,2.383
run_70_repetition_0,DONE,sol1/sol1_G4.py,0.943,0,2.348,2.44,2.317,19.934,39.599,results_2,sol1,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_70_repetition_0/energibridge.log,0.9431171650886536,0.42192027,0.943,0,FALSE,-0.4981154058546467,0.004604493004069346,0.956,-1.3598326359832649,0.9864016736401674,2.235019426774637,2.348
run_71_repetition_0,DONE,sol1/sol1_G6.py,0.886,0,2.233,2.451,2.16,24.836,39.607,results_2,sol1,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_71_repetition_0/energibridge.log,0.8856457829475403,0.4278298,0.886,0,FALSE,-0.4999180851924914,0.003969006076146943,0.956,-7.322175732217569,0.9267782426778243,2.070916986147295,2.233
run_72_repetition_0,DONE,sol1/sol1_G7.py,0.937,0,2.329,2.459,2.286,16.253,39.619,results_2,sol1,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_72_repetition_0/energibridge.log,0.9373305821418764,0.42998496,0.937,0,FALSE,-0.49830516157441984,0.004537599643235409,0.956,-1.9874476987447602,0.9801255230125524,2.1791459868735874,2.329
run_73_repetition_0,DONE,sol1/sol1_G9.py,0.993,0,2.37,2.409,2.331,21.527,39.654,results_2,sol1,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_73_repetition_0/energibridge.log,0.9930823867321014,0.43573087,0.993,0,FALSE,-0.49653410818987065,0.0051619376776854894,0.956,3.8702928870292927,1.038702928870293,2.2789296521497318,2.37
run_74_repetition_0,DONE,sol1/sol1_OPTIMIZED.py,80.137,0,11.569,15.947,2.2,25.448,40.51,results_2,sol1,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_74_repetition_0/energibridge.log,80.13712238550184,6.8784914,80.137,0,FALSE,2.006470339430838,0.887529962651207,0.956,8282.531380753138,83.82531380753139,11.650374382964266,11.569
run_75_repetition_0,DONE,sol1_problem180/sol1_problem180.py,0.992,0,2.395,2.395,2.395,19.385,39.62,results_2,sol1_problem180,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_75_repetition_0/energibridge.log,0.9916182346343994,0.42408344,0.992,0,FALSE,0.21370773976592677,0.3450737743931461,0.992,0,1,2.3391623120204836,2.395
run_76_repetition_0,DONE,sol1_problem180/sol1_problem180_G1.py,0.976,0,2.329,2.329,2.329,14.614,39.644,results_2,sol1_problem180,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_76_repetition_0/energibridge.log,0.976005339860916,0.43421298,0.976,0,FALSE,0.17003821439868758,0.33745835316515943,0.992,-1.6129032258064528,0.9838709677419355,2.247744873955633,2.329
run_77_repetition_0,DONE,sol1_problem180/sol1_problem180_G12.py,0.465,0,2.324,2.324,2.324,40.099,39.64,results_2,sol1_problem180,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_77_repetition_0/energibridge.log,0.46470208168029786,0.21755226,0.465,0,FALSE,-1.2246572520175132,0.09424083769633508,0.992,-53.124999999999986,0.46875000000000006,2.1374174646588364,2.324
run_78_repetition_0,DONE,sol1_problem180/sol1_problem180_G14.py,1.343,0,2.138,2.138,2.138,17.685,39.65,results_2,sol1_problem180,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_78_repetition_0/energibridge.log,1.3425913896560668,0.6417357,1.343,0,FALSE,1.171707952509736,0.5121370775821038,0.992,35.38306451612903,1.3538306451612903,2.0927618644248716,2.138
run_79_repetition_0,DONE,sol1_problem180/sol1_problem180_G3.py,0.45,0,2.252,2.252,2.252,18.509,39.635,results_2,sol1_problem180,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_79_repetition_0/energibridge.log,0.4504624366760254,0.21925558,0.45,0,FALSE,-1.2655974320493,0.08710138029509758,0.992,-54.63709677419355,0.45362903225806456,2.0523993049572558,2.252
run_80_repetition_0,DONE,sol1_problem180/sol1_problem180_G4.py,1.215,0,2.941,2.941,2.941,17.538,39.804,results_2,sol1_problem180,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_80_repetition_0/energibridge.log,1.2145819878578186,0.4245717,1.215,0,FALSE,0.8223517495718229,0.4512137077582104,0.992,22.479838709677427,1.2247983870967742,2.861707457185677,2.941
run_81_repetition_0,DONE,sol1_problem180/sol1_problem180_G6.py,1.26,0,3.006,3.006,3.006,17.319,39.805,results_2,sol1_problem180,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_81_repetition_0/energibridge.log,1.25969752907753,0.43362042,1.26,0,FALSE,0.9451722896671829,0.4726320799619229,0.992,27.016129032258068,1.2701612903225807,2.9057672145606057,3.006
run_82_repetition_0,DONE,sol1_problem180/sol1_problem180_G7.py,0.94,0,2.281,2.281,2.281,12.353,39.793,results_2,sol1_problem180,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_82_repetition_0/energibridge.log,0.9397550630569458,0.42471588,0.94,0,FALSE,0.07178178232239936,0.3203236554021894,0.992,-5.241935483870972,0.9475806451612903,2.2132442987533216,2.281
run_83_repetition_0,DONE,sol1_problem180/sol1_problem180_G9.py,0.953,0,2.275,2.275,2.275,17.962,39.822,results_2,sol1_problem180,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_83_repetition_0/energibridge.log,0.9530238466262816,0.43877673,0.953,0,FALSE,0.10726327168328122,0.3265111851499286,0.992,-3.931451612903229,0.9606854838709677,2.171947450358181,2.275
run_84_repetition_0,DONE,sol1_problem180/sol1_problem180_OPTIMIZED.py,0.497,0,2.376,2.376,2.376,32.502,39.957,results_2,sol1_problem180,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_84_repetition_0/energibridge.log,0.49658737325668334,0.257636,0.497,0,FALSE,-1.137318201283035,0.10947168015230842,0.992,-49.899193548387096,0.501008064516129,1.9290782344082351,2.376
run_85_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network.py,0.478,0,2.289,2.289,2.289,15.025,39.948,results_2,two_hidden_layers_neural_network,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_85_repetition_0/energibridge.log,0.4784977262020111,0.22872593,0.478,0,FALSE,0.1790805647051573,0.3440860215053763,0.478,0,1,2.0898373874794167,2.289
run_86_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_CLEAN.py,0.474,0,2.268,2.268,2.268,14.023,39.955,results_2,two_hidden_layers_neural_network,CLEAN,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_86_repetition_0/energibridge.log,0.4740602114200592,0.22866717,0.474,0,FALSE,0.1396680607810511,0.33794162826420887,0.478,-0.8368200836820092,0.9916317991631799,2.0728817346189223,2.268
run_87_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G1.py,0.477,0,2.256,2.303,2.162,15.804,39.956,results_2,two_hidden_layers_neural_network,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_87_repetition_0/energibridge.log,0.4767929012775421,0.22580068,0.477,0,FALSE,0.16922743872413074,0.3425499231950844,0.478,-0.2092050209205023,0.997907949790795,2.1124825664829707,2.256
run_88_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G3.py,0.457,0,2.253,2.253,2.253,14.962,39.971,results_2,two_hidden_layers_neural_network,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_88_repetition_0/energibridge.log,0.45729381084442144,0.22079188,0.457,0,FALSE,-0.027835080896399637,0.3118279569892473,0.478,-4.393305439330537,0.9560669456066946,2.0698224952837943,2.253
run_89_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G6.py,0.6,0,3,3,3,33.759,39.964,results_2,two_hidden_layers_neural_network,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_89_repetition_0/energibridge.log,0.600003719329834,0.21458758,0.6,0,TRUE,1.3811619343903947,0.5314900153609831,0.478,25.523012552301257,1.2552301255230125,2.7960611699894278,3
run_90_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G7.py,0.452,0,2.152,2.152,2.152,17.586,39.949,results_2,two_hidden_layers_neural_network,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_90_repetition_0/energibridge.log,0.4519545865058899,0.22890496,0.452,0,FALSE,-0.07710071080153237,0.30414746543778803,0.478,-5.439330543933048,0.9456066945606695,1.9746186364856404,2.152
run_91_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_OPTIMIZED.py,0.469,0,2.243,2.243,2.243,14.75,39.972,results_2,two_hidden_layers_neural_network,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_91_repetition_0/energibridge.log,0.46873035025596615,0.22813436,0.469,0,FALSE,0.09040243087591837,0.33026113671274954,0.478,-1.8828451882845205,0.9811715481171548,2.055806060954606,2.243
run_92_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_ORIGINAL_FIXED.py,0.475,0,2.26,2.26,2.26,10.795,39.983,results_2,two_hidden_layers_neural_network,ORIGINAL_FIXED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_92_repetition_0/energibridge.log,0.47464360713958736,0.22270447,0.475,0,FALSE,0.14952118676207765,0.3394777265745007,0.478,-0.6276150627615069,0.9937238493723849,2.1328714237302915,2.26
run_0_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms.py,0.448,0,2.153,2.153,2.153,17.801,39.695,results_3,ant_colony_optimization_algorithms,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_0_repetition_0/energibridge.log,0.44792072677612305,0.24421413,0.448,0,FALSE,-0.6281386817551399,0.46898263027295284,0.448,0,1,1.8344556885385788,2.153
run_1_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G1.py,0.469,0,2.236,2.236,2.236,16.546,39.706,results_3,ant_colony_optimization_algorithms,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_1_repetition_0/energibridge.log,0.4694610285758972,0.22714384,0.469,0,FALSE,-0.3379095878748777,0.521091811414392,0.448,4.687499999999992,1.046875,2.0647709398590774,2.236
run_2_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G12.py,0.444,0,2.208,2.208,2.208,15.687,39.706,results_3,ant_colony_optimization_algorithms,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_2_repetition_0/energibridge.log,0.4437139177322388,0.2130158,0.444,0,FALSE,-0.6834204139228091,0.4590570719602977,0.448,-0.8928571428571437,0.9910714285714286,2.0843524283175237,2.208
run_3_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G14.py,0.481,0,2.274,2.291,2.239,16.601,39.719,results_3,ant_colony_optimization_algorithms,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_3_repetition_0/energibridge.log,0.481155788898468,0.22905132,0.481,0,FALSE,-0.17206439137187027,0.5508684863523572,0.448,7.3660714285714235,1.0736607142857142,2.0999660687395294,2.274
run_4_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G3.py,0.614,0,2.772,2.964,2.388,16.179,39.705,results_3,ant_colony_optimization_algorithms,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_4_repetition_0/energibridge.log,0.6135131049156188,0.22537437,0.614,0,FALSE,1.666053203203127,0.8808933002481388,0.448,37.05357142857142,1.3705357142857142,2.7243559238790107,2.772
run_5_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G4.py,0.482,0,2.293,2.293,2.293,14.323,39.735,results_3,ant_colony_optimization_algorithms,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_5_repetition_0/energibridge.log,0.4815530276298523,0.23110701,0.482,0,FALSE,-0.15824395832995297,0.553349875930521,0.448,7.589285714285708,1.075892857142857,2.0856139326972385,2.293
run_6_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G6.py,0.466,0,2.221,2.221,2.221,17.776,39.708,results_3,ant_colony_optimization_algorithms,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_6_repetition_0/energibridge.log,0.4663051986694336,0.22451462,0.466,0,FALSE,-0.37937088700062876,0.5136476426799007,0.448,4.017857142857147,1.0401785714285714,2.0755886632238028,2.221
run_7_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G7.py,0.436,0,2.107,2.107,2.107,16.25,39.709,results_3,ant_colony_optimization_algorithms,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_7_repetition_0/energibridge.log,0.4361492207050323,0.24940504,0.436,0,FALSE,-0.7939838782581473,0.4392059553349875,0.448,-2.678571428571431,0.9732142857142857,1.7481603419080867,2.107
run_8_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G9.py,0.458,0,2.212,2.212,2.212,15.992,39.727,results_3,ant_colony_optimization_algorithms,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_8_repetition_0/energibridge.log,0.4579839169979095,0.2261128,0.458,0,FALSE,-0.489934351335967,0.49379652605459057,0.448,2.232142857142859,1.0223214285714286,2.0255376962294926,2.212
run_9_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_OPTIMIZED.py,0.467,0,2.234,2.234,2.234,15.722,39.737,results_3,ant_colony_optimization_algorithms,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_9_repetition_0/energibridge.log,0.4669197461605072,0.22860499,0.467,0,FALSE,-0.3655504539587115,0.5161290322580645,0.448,4.241071428571432,1.0424107142857144,2.042825049444459,2.234
run_10_repetition_0,DONE,basic_string/basic_string.py,1.412,0,2.27,2.311,2.208,12.405,39.741,results_3,basic_string,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_10_repetition_0/energibridge.log,1.4122032070159911,0.6670093,1.412,0,FALSE,-0.4204827687059503,2.3883464929195337e-4,1.412,0,1,2.116912013070882,2.27
run_11_repetition_0,DONE,basic_string/basic_string_G1.py,2.315,0,2.42,3.575,2.228,18.55,39.762,results_3,basic_string,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_11_repetition_0/energibridge.log,2.3148726007938385,1.0578507,2.315,0,FALSE,-0.41983022679233034,3.915738053193145e-4,1.412,63.951841359773375,1.6395184135977339,2.18839955392571,2.42
run_12_repetition_0,DONE,basic_string/basic_string_G12.py,1581.482,0,39.325,42.757,2.101,77.033,40.125,results_3,basic_string,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_12_repetition_0/energibridge.log,1581.4820144567484,40.14959,1581.482,0,FALSE,0.7213355053288902,0.26750191135377976,1.412,111902.9745042493,1120.029745042493,39.3897422115643,39.325
run_13_repetition_0,DONE,basic_string/basic_string_G14.py,3.407,0,2.717,2.756,2.651,19.8,39.836,results_3,basic_string,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_13_repetition_0/energibridge.log,3.4067314019203185,1.2729142,3.407,0,FALSE,-0.41904110633865044,5.762816219105419e-4,1.412,141.2889518413598,2.4128895184135977,2.676535464841228,2.717
